game_id,season,week,gameday,team_id,opponent_team,is_home,points_for,points_against,win,games_played_before,cum_wins_before,cum_losses_before,cum_points_for_before,cum_points_against_before,pregame_win_pct,pregame_points_for_pg,pregame_points_against_pg,pregame_point_diff_pg,days_rest
2013_W14_HOU_at_JAX,2013,14,2013-12-05,HOU,JAX,0,20,27,0,60,30.0,30.0,1417.0,1359.0,0.5,23.616666666666667,22.65,0.9666666666666686,4.0
2013_W15_HOU_at_IND,2013,15,2013-12-15,HOU,IND,0,3,25,0,61,30.0,31.0,1437.0,1386.0,0.4918032786885246,23.557377049180328,22.721311475409838,0.8360655737704903,10.0
2013_W16_DEN_at_HOU,2013,16,2013-12-22,HOU,DEN,1,13,37,0,62,30.0,32.0,1440.0,1411.0,0.4838709677419355,23.225806451612904,22.758064516129032,0.4677419354838719,7.0
2013_W17_HOU_at_TEN,2013,17,2013-12-29,HOU,TEN,0,10,16,0,63,30.0,33.0,1453.0,1448.0,0.47619047619047616,23.063492063492063,22.984126984126984,0.07936507936507908,7.0
2014_W01_WAS_at_HOU,2014,1,2014-09-07,HOU,WAS,1,17,6,1,64,30.0,34.0,1463.0,1464.0,0.46875,22.859375,22.875,-0.015625,252.0
2014_W02_HOU_at_OAK,2014,2,2014-09-14,HOU,OAK,0,30,14,1,65,31.0,34.0,1480.0,1470.0,0.47692307692307695,22.76923076923077,22.615384615384617,0.1538461538461533,7.0
2014_W03_HOU_at_NYG,2014,3,2014-09-21,HOU,NYG,0,17,30,0,66,32.0,34.0,1510.0,1484.0,0.48484848484848486,22.87878787878788,22.484848484848484,0.3939393939393945,7.0
2014_W04_BUF_at_HOU,2014,4,2014-09-28,HOU,BUF,1,23,17,1,67,32.0,35.0,1527.0,1514.0,0.47761194029850745,22.791044776119403,22.597014925373134,0.19402985074626855,7.0
2014_W05_HOU_at_DAL,2014,5,2014-10-05,HOU,DAL,0,17,20,0,68,33.0,35.0,1550.0,1531.0,0.4852941176470588,22.794117647058822,22.514705882352942,0.27941176470588047,7.0
2014_W06_IND_at_HOU,2014,6,2014-10-09,HOU,IND,1,28,33,0,69,33.0,36.0,1567.0,1551.0,0.4782608695652174,22.71014492753623,22.47826086956522,0.23188405797101197,4.0
2014_W07_HOU_at_PIT,2014,7,2014-10-20,HOU,PIT,0,23,30,0,70,33.0,37.0,1595.0,1584.0,0.4714285714285714,22.785714285714285,22.62857142857143,0.1571428571428548,11.0
2014_W08_HOU_at_TEN,2014,8,2014-10-26,HOU,TEN,0,30,16,1,71,33.0,38.0,1618.0,1614.0,0.4647887323943662,22.788732394366196,22.732394366197184,0.05633802816901223,6.0
2014_W09_PHI_at_HOU,2014,9,2014-11-02,HOU,PHI,1,21,31,0,72,34.0,38.0,1648.0,1630.0,0.4722222222222222,22.88888888888889,22.63888888888889,0.25,7.0
2014_W11_HOU_at_CLE,2014,11,2014-11-16,HOU,CLE,0,23,7,1,73,34.0,39.0,1669.0,1661.0,0.4657534246575342,22.863013698630137,22.753424657534246,0.10958904109589085,14.0
2014_W12_CIN_at_HOU,2014,12,2014-11-23,HOU,CIN,1,13,22,0,74,35.0,39.0,1692.0,1668.0,0.47297297297297297,22.864864864864863,22.54054054054054,0.3243243243243228,7.0
2014_W13_TEN_at_HOU,2014,13,2014-11-30,HOU,TEN,1,45,21,1,75,35.0,40.0,1705.0,1690.0,0.4666666666666667,22.733333333333334,22.533333333333335,0.1999999999999993,7.0
2014_W14_HOU_at_JAX,2014,14,2014-12-07,HOU,JAX,0,27,13,1,76,36.0,40.0,1750.0,1711.0,0.47368421052631576,23.026315789473685,22.513157894736842,0.5131578947368425,7.0
2014_W15_HOU_at_IND,2014,15,2014-12-14,HOU,IND,0,10,17,0,77,37.0,40.0,1777.0,1724.0,0.4805194805194805,23.07792207792208,22.38961038961039,0.6883116883116891,7.0
2014_W16_BAL_at_HOU,2014,16,2014-12-21,HOU,BAL,1,25,13,1,78,37.0,41.0,1787.0,1741.0,0.47435897435897434,22.91025641025641,22.32051282051282,0.5897435897435876,7.0
2014_W17_JAX_at_HOU,2014,17,2014-12-28,HOU,JAX,1,23,17,1,79,38.0,41.0,1812.0,1754.0,0.4810126582278481,22.936708860759495,22.20253164556962,0.7341772151898738,7.0
2015_W01_KC_at_HOU,2015,1,2015-09-13,HOU,KC,1,20,27,0,80,39.0,41.0,1835.0,1771.0,0.4875,22.9375,22.1375,0.8000000000000007,259.0
2015_W02_HOU_at_CAR,2015,2,2015-09-20,HOU,CAR,0,17,24,0,81,39.0,42.0,1855.0,1798.0,0.48148148148148145,22.901234567901234,22.19753086419753,0.7037037037037024,7.0
2015_W03_TB_at_HOU,2015,3,2015-09-27,HOU,TB,1,19,9,1,82,39.0,43.0,1872.0,1822.0,0.47560975609756095,22.829268292682926,22.21951219512195,0.6097560975609753,7.0
2015_W04_HOU_at_ATL,2015,4,2015-10-04,HOU,ATL,0,21,48,0,83,40.0,43.0,1891.0,1831.0,0.4819277108433735,22.783132530120483,22.06024096385542,0.7228915662650621,7.0
2015_W05_IND_at_HOU,2015,5,2015-10-08,HOU,IND,1,20,27,0,84,40.0,44.0,1912.0,1879.0,0.47619047619047616,22.761904761904763,22.36904761904762,0.39285714285714235,4.0
2015_W06_HOU_at_JAX,2015,6,2015-10-18,HOU,JAX,0,31,20,1,85,40.0,45.0,1932.0,1906.0,0.47058823529411764,22.729411764705883,22.423529411764704,0.30588235294117894,10.0
2015_W07_HOU_at_MIA,2015,7,2015-10-25,HOU,MIA,0,26,44,0,86,41.0,45.0,1963.0,1926.0,0.47674418604651164,22.825581395348838,22.3953488372093,0.43023255813953654,7.0
2015_W08_TEN_at_HOU,2015,8,2015-11-01,HOU,TEN,1,20,6,1,87,41.0,46.0,1989.0,1970.0,0.47126436781609193,22.862068965517242,22.64367816091954,0.21839080459770344,7.0
2015_W10_HOU_at_CIN,2015,10,2015-11-16,HOU,CIN,0,10,6,1,88,42.0,46.0,2009.0,1976.0,0.4772727272727273,22.829545454545453,22.454545454545453,0.375,15.0
2015_W11_NYJ_at_HOU,2015,11,2015-11-22,HOU,NYJ,1,24,17,1,89,43.0,46.0,2019.0,1982.0,0.48314606741573035,22.685393258426966,22.269662921348313,0.4157303370786529,6.0
2015_W12_NO_at_HOU,2015,12,2015-11-29,HOU,NO,1,24,6,1,90,44.0,46.0,2043.0,1999.0,0.4888888888888889,22.7,22.211111111111112,0.48888888888888715,7.0
2015_W13_HOU_at_BUF,2015,13,2015-12-06,HOU,BUF,0,21,30,0,91,45.0,46.0,2067.0,2005.0,0.4945054945054945,22.714285714285715,22.032967032967033,0.6813186813186825,7.0
2015_W14_NE_at_HOU,2015,14,2015-12-13,HOU,NE,1,6,27,0,92,45.0,47.0,2088.0,2035.0,0.4891304347826087,22.695652173913043,22.119565217391305,0.5760869565217384,7.0
2015_W15_HOU_at_IND,2015,15,2015-12-20,HOU,IND,0,16,10,1,93,45.0,48.0,2094.0,2062.0,0.4838709677419355,22.516129032258064,22.172043010752688,0.34408602150537604,7.0
2015_W16_HOU_at_TEN,2015,16,2015-12-27,HOU,TEN,0,34,6,1,94,46.0,48.0,2110.0,2072.0,0.48936170212765956,22.4468085106383,22.04255319148936,0.40425531914893753,7.0
2015_W17_JAX_at_HOU,2015,17,2016-01-03,HOU,JAX,1,30,6,1,95,47.0,48.0,2144.0,2078.0,0.49473684210526314,22.568421052631578,21.873684210526317,0.6947368421052609,7.0
2016_W01_CHI_at_HOU,2016,1,2016-09-11,HOU,CHI,1,23,14,1,96,48.0,48.0,2174.0,2084.0,0.5,22.645833333333332,21.708333333333332,0.9375,252.0
2016_W02_KC_at_HOU,2016,2,2016-09-18,HOU,KC,1,19,12,1,97,49.0,48.0,2197.0,2098.0,0.5051546391752577,22.649484536082475,21.628865979381445,1.0206185567010309,7.0
2016_W03_HOU_at_NE,2016,3,2016-09-22,HOU,NE,0,0,27,0,98,50.0,48.0,2216.0,2110.0,0.5102040816326531,22.612244897959183,21.53061224489796,1.0816326530612237,4.0
2016_W04_TEN_at_HOU,2016,4,2016-10-02,HOU,TEN,1,27,20,1,99,50.0,49.0,2216.0,2137.0,0.5050505050505051,22.383838383838384,21.585858585858585,0.7979797979797993,10.0
2016_W05_HOU_at_MIN,2016,5,2016-10-09,HOU,MIN,0,13,31,0,100,51.0,49.0,2243.0,2157.0,0.51,22.43,21.57,0.8599999999999994,7.0
2016_W06_IND_at_HOU,2016,6,2016-10-16,HOU,IND,1,26,23,1,101,51.0,50.0,2256.0,2188.0,0.504950495049505,22.336633663366335,21.663366336633665,0.6732673267326703,7.0
2016_W07_HOU_at_DEN,2016,7,2016-10-24,HOU,DEN,0,9,27,0,102,52.0,50.0,2282.0,2211.0,0.5098039215686274,22.372549019607842,21.676470588235293,0.6960784313725483,8.0
2016_W08_DET_at_HOU,2016,8,2016-10-30,HOU,DET,1,20,13,1,103,52.0,51.0,2291.0,2238.0,0.5048543689320388,22.24271844660194,21.728155339805824,0.5145631067961176,6.0
2016_W10_HOU_at_JAX,2016,10,2016-11-13,HOU,JAX,0,24,21,1,104,53.0,51.0,2311.0,2251.0,0.5096153846153846,22.221153846153847,21.64423076923077,0.5769230769230766,14.0
2016_W11_HOU_at_OAK,2016,11,2016-11-21,HOU,OAK,0,20,27,0,105,54.0,51.0,2335.0,2272.0,0.5142857142857142,22.238095238095237,21.63809523809524,0.5999999999999979,8.0
2016_W12_SD_at_HOU,2016,12,2016-11-27,HOU,SD,1,13,21,0,106,54.0,52.0,2355.0,2299.0,0.5094339622641509,22.21698113207547,21.68867924528302,0.5283018867924518,6.0
2016_W13_HOU_at_GB,2016,13,2016-12-04,HOU,GB,0,13,21,0,107,54.0,53.0,2368.0,2320.0,0.5046728971962616,22.130841121495326,21.682242990654206,0.44859813084111977,7.0
2016_W14_HOU_at_IND,2016,14,2016-12-11,HOU,IND,0,22,17,1,108,54.0,54.0,2381.0,2341.0,0.5,22.046296296296298,21.675925925925927,0.37037037037037024,7.0
2016_W15_JAX_at_HOU,2016,15,2016-12-18,HOU,JAX,1,21,20,1,109,55.0,54.0,2403.0,2358.0,0.5045871559633027,22.045871559633028,21.63302752293578,0.4128440366972477,7.0
2016_W16_CIN_at_HOU,2016,16,2016-12-24,HOU,CIN,1,12,10,1,110,56.0,54.0,2424.0,2378.0,0.509090909090909,22.036363636363635,21.618181818181817,0.418181818181818,6.0
2016_W17_HOU_at_TEN,2016,17,2017-01-01,HOU,TEN,0,17,24,0,111,57.0,54.0,2436.0,2388.0,0.5135135135135135,21.945945945945947,21.513513513513512,0.4324324324324351,8.0
2017_W01_JAX_at_HOU,2017,1,2017-09-10,HOU,JAX,1,7,29,0,112,57.0,55.0,2453.0,2412.0,0.5089285714285714,21.901785714285715,21.535714285714285,0.3660714285714306,252.0
2017_W02_HOU_at_CIN,2017,2,2017-09-14,HOU,CIN,0,13,9,1,113,57.0,56.0,2460.0,2441.0,0.504424778761062,21.76991150442478,21.601769911504423,0.1681415929203567,4.0
2017_W03_HOU_at_NE,2017,3,2017-09-24,HOU,NE,0,33,36,0,114,58.0,56.0,2473.0,2450.0,0.5087719298245614,21.69298245614035,21.49122807017544,0.2017543859649109,10.0
2017_W04_TEN_at_HOU,2017,4,2017-10-01,HOU,TEN,1,57,14,1,115,58.0,57.0,2506.0,2486.0,0.5043478260869565,21.791304347826088,21.617391304347827,0.17391304347826164,7.0
2017_W05_KC_at_HOU,2017,5,2017-10-08,HOU,KC,1,34,42,0,116,59.0,57.0,2563.0,2500.0,0.5086206896551724,22.094827586206897,21.551724137931036,0.5431034482758612,7.0
2017_W06_CLE_at_HOU,2017,6,2017-10-15,HOU,CLE,1,33,17,1,117,59.0,58.0,2597.0,2542.0,0.5042735042735043,22.196581196581196,21.726495726495727,0.4700854700854684,7.0
2017_W08_HOU_at_SEA,2017,8,2017-10-29,HOU,SEA,0,38,41,0,118,60.0,58.0,2630.0,2559.0,0.5084745762711864,22.28813559322034,21.6864406779661,0.6016949152542388,14.0
2017_W09_IND_at_HOU,2017,9,2017-11-05,HOU,IND,1,14,20,0,119,60.0,59.0,2668.0,2600.0,0.5042016806722689,22.42016806722689,21.84873949579832,0.5714285714285694,7.0
2017_W10_HOU_at_LA,2017,10,2017-11-12,HOU,LA,0,7,33,0,120,60.0,60.0,2682.0,2620.0,0.5,22.35,21.833333333333332,0.5166666666666693,7.0
2017_W11_ARI_at_HOU,2017,11,2017-11-19,HOU,ARI,1,31,21,1,121,60.0,61.0,2689.0,2653.0,0.49586776859504134,22.223140495867767,21.925619834710744,0.2975206611570229,7.0
2017_W12_HOU_at_BAL,2017,12,2017-11-27,HOU,BAL,0,16,23,0,122,61.0,61.0,2720.0,2674.0,0.5,22.295081967213115,21.918032786885245,0.3770491803278695,8.0
2017_W13_HOU_at_TEN,2017,13,2017-12-03,HOU,TEN,0,13,24,0,123,61.0,62.0,2736.0,2697.0,0.4959349593495935,22.24390243902439,21.926829268292682,0.3170731707317067,6.0
2017_W14_SF_at_HOU,2017,14,2017-12-10,HOU,SF,1,16,26,0,124,61.0,63.0,2749.0,2721.0,0.49193548387096775,22.169354838709676,21.943548387096776,0.22580645161290036,7.0
2017_W15_HOU_at_JAX,2017,15,2017-12-17,HOU,JAX,0,7,45,0,125,61.0,64.0,2765.0,2747.0,0.488,22.12,21.976,0.1440000000000019,7.0
2017_W16_PIT_at_HOU,2017,16,2017-12-25,HOU,PIT,1,6,34,0,126,61.0,65.0,2772.0,2792.0,0.48412698412698413,22.0,22.158730158730158,-0.15873015873015817,8.0
2017_W17_HOU_at_IND,2017,17,2017-12-31,HOU,IND,0,13,22,0,127,61.0,66.0,2778.0,2826.0,0.48031496062992124,21.874015748031496,22.251968503937007,-0.37795275590551114,6.0
2018_W01_HOU_at_NE,2018,1,2018-09-09,HOU,NE,0,20,27,0,128,61.0,67.0,2791.0,2848.0,0.4765625,21.8046875,22.25,-0.4453125,252.0
2018_W02_HOU_at_TEN,2018,2,2018-09-16,HOU,TEN,0,17,20,0,129,61.0,68.0,2811.0,2875.0,0.4728682170542636,21.790697674418606,22.286821705426355,-0.49612403100774927,7.0
2018_W03_NYG_at_HOU,2018,3,2018-09-23,HOU,NYG,1,22,27,0,130,61.0,69.0,2828.0,2895.0,0.46923076923076923,21.753846153846155,22.26923076923077,-0.5153846153846153,7.0
2018_W04_HOU_at_IND,2018,4,2018-09-30,HOU,IND,0,37,34,1,131,61.0,70.0,2850.0,2922.0,0.46564885496183206,21.755725190839694,22.30534351145038,-0.549618320610687,7.0
2018_W05_DAL_at_HOU,2018,5,2018-10-07,HOU,DAL,1,19,16,1,132,62.0,70.0,2887.0,2956.0,0.4696969696969697,21.87121212121212,22.393939393939394,-0.5227272727272734,7.0
2018_W06_BUF_at_HOU,2018,6,2018-10-14,HOU,BUF,1,20,13,1,133,63.0,70.0,2906.0,2972.0,0.47368421052631576,21.849624060150376,22.345864661654137,-0.4962406015037608,7.0
2018_W07_HOU_at_JAX,2018,7,2018-10-21,HOU,JAX,0,20,7,1,134,64.0,70.0,2926.0,2985.0,0.47761194029850745,21.83582089552239,22.276119402985074,-0.4402985074626855,7.0
2018_W08_MIA_at_HOU,2018,8,2018-10-25,HOU,MIA,1,42,23,1,135,65.0,70.0,2946.0,2992.0,0.48148148148148145,21.822222222222223,22.16296296296296,-0.34074074074073835,4.0
2018_W09_HOU_at_DEN,2018,9,2018-11-04,HOU,DEN,0,19,17,1,136,66.0,70.0,2988.0,3015.0,0.4852941176470588,21.970588235294116,22.169117647058822,-0.1985294117647065,10.0
2018_W11_HOU_at_WAS,2018,11,2018-11-18,HOU,WAS,0,23,21,1,137,67.0,70.0,3007.0,3032.0,0.48905109489051096,21.94890510948905,22.131386861313867,-0.18248175182481674,14.0
2018_W12_TEN_at_HOU,2018,12,2018-11-26,HOU,TEN,1,34,17,1,138,68.0,70.0,3030.0,3053.0,0.4927536231884058,21.956521739130434,22.1231884057971,-0.16666666666666785,8.0
2018_W13_CLE_at_HOU,2018,13,2018-12-02,HOU,CLE,1,29,13,1,139,69.0,70.0,3064.0,3070.0,0.49640287769784175,22.0431654676259,22.086330935251798,-0.043165467625897236,6.0
2018_W14_IND_at_HOU,2018,14,2018-12-09,HOU,IND,1,21,24,0,140,70.0,70.0,3093.0,3083.0,0.5,22.09285714285714,22.021428571428572,0.0714285714285694,7.0
2018_W15_HOU_at_NYJ,2018,15,2018-12-15,HOU,NYJ,0,29,22,1,141,70.0,71.0,3114.0,3107.0,0.49645390070921985,22.085106382978722,22.0354609929078,0.04964539007092128,6.0
2018_W16_HOU_at_PHI,2018,16,2018-12-23,HOU,PHI,0,30,32,0,142,71.0,71.0,3143.0,3129.0,0.5,22.133802816901408,22.035211267605632,0.09859154929577585,8.0
2018_W17_JAX_at_HOU,2018,17,2018-12-30,HOU,JAX,1,20,3,1,143,71.0,72.0,3173.0,3161.0,0.4965034965034965,22.18881118881119,22.104895104895103,0.08391608391608685,7.0
2019_W01_HOU_at_NO,2019,1,2019-09-09,HOU,NO,0,28,30,0,144,72.0,72.0,3193.0,3164.0,0.5,22.17361111111111,21.97222222222222,0.20138888888888928,253.0
2019_W02_JAX_at_HOU,2019,2,2019-09-15,HOU,JAX,1,13,12,1,145,72.0,73.0,3221.0,3194.0,0.496551724137931,22.213793103448275,22.02758620689655,0.18620689655172384,6.0
2019_W03_HOU_at_LAC,2019,3,2019-09-22,HOU,LAC,0,27,20,1,146,73.0,73.0,3234.0,3206.0,0.5,22.15068493150685,21.958904109589042,0.19178082191780632,7.0
2019_W04_CAR_at_HOU,2019,4,2019-09-29,HOU,CAR,1,10,16,0,147,74.0,73.0,3261.0,3226.0,0.5034013605442177,22.183673469387756,21.94557823129252,0.23809523809523725,7.0
2019_W05_ATL_at_HOU,2019,5,2019-10-06,HOU,ATL,1,53,32,1,148,74.0,74.0,3271.0,3242.0,0.5,22.10135135135135,21.905405405405407,0.19594594594594383,7.0
2019_W06_HOU_at_KC,2019,6,2019-10-13,HOU,KC,0,31,24,1,149,75.0,74.0,3324.0,3274.0,0.5033557046979866,22.308724832214764,21.973154362416107,0.33557046979865746,7.0
2019_W07_HOU_at_IND,2019,7,2019-10-20,HOU,IND,0,23,30,0,150,76.0,74.0,3355.0,3298.0,0.5066666666666667,22.366666666666667,21.986666666666668,0.379999999999999,7.0
2019_W08_OAK_at_HOU,2019,8,2019-10-27,HOU,OAK,1,27,24,1,151,76.0,75.0,3378.0,3328.0,0.5033112582781457,22.370860927152318,22.039735099337747,0.3311258278145708,7.0
2019_W09_HOU_at_JAX,2019,9,2019-11-03,HOU,JAX,0,26,3,1,152,77.0,75.0,3405.0,3352.0,0.506578947368421,22.401315789473685,22.05263157894737,0.34868421052631504,7.0
2019_W11_HOU_at_BAL,2019,11,2019-11-17,HOU,BAL,0,7,41,0,153,78.0,75.0,3431.0,3355.0,0.5098039215686274,22.424836601307188,21.9281045751634,0.4967320261437891,14.0
2019_W12_IND_at_HOU,2019,12,2019-11-21,HOU,IND,1,20,17,1,154,78.0,76.0,3438.0,3396.0,0.5064935064935064,22.324675324675326,22.051948051948052,0.2727272727272734,4.0
2019_W13_NE_at_HOU,2019,13,2019-12-01,HOU,NE,1,28,22,1,155,79.0,76.0,3458.0,3413.0,0.5096774193548387,22.309677419354838,22.019354838709678,0.29032258064516014,10.0
2019_W14_DEN_at_HOU,2019,14,2019-12-08,HOU,DEN,1,24,38,0,156,80.0,76.0,3486.0,3435.0,0.5128205128205128,22.346153846153847,22.01923076923077,0.32692307692307665,7.0
2019_W15_HOU_at_TEN,2019,15,2019-12-15,HOU,TEN,0,24,21,1,157,80.0,77.0,3510.0,3473.0,0.5095541401273885,22.356687898089174,22.121019108280255,0.23566878980891914,7.0
2019_W16_HOU_at_TB,2019,16,2019-12-21,HOU,TB,0,23,20,1,158,81.0,77.0,3534.0,3494.0,0.5126582278481012,22.367088607594937,22.11392405063291,0.25316455696202667,6.0
2019_W17_TEN_at_HOU,2019,17,2019-12-29,HOU,TEN,1,14,35,0,159,82.0,77.0,3557.0,3514.0,0.5157232704402516,22.371069182389938,22.10062893081761,0.2704402515723281,8.0
2020_W01_HOU_at_KC,2020,1,2020-09-10,HOU,KC,0,20,34,0,160,82.0,78.0,3571.0,3549.0,0.5125,22.31875,22.18125,0.13750000000000284,256.0
2020_W02_BAL_at_HOU,2020,2,2020-09-20,HOU,BAL,1,16,33,0,161,82.0,79.0,3591.0,3583.0,0.5093167701863354,22.304347826086957,22.25465838509317,0.049689440993788025,10.0
2020_W03_HOU_at_PIT,2020,3,2020-09-27,HOU,PIT,0,21,28,0,162,82.0,80.0,3607.0,3616.0,0.5061728395061729,22.265432098765434,22.320987654320987,-0.05555555555555358,7.0
2020_W04_MIN_at_HOU,2020,4,2020-10-04,HOU,MIN,1,23,31,0,163,82.0,81.0,3628.0,3644.0,0.5030674846625767,22.257668711656443,22.355828220858896,-0.09815950920245342,7.0
2020_W05_JAX_at_HOU,2020,5,2020-10-11,HOU,JAX,1,30,14,1,164,82.0,82.0,3651.0,3675.0,0.5,22.26219512195122,22.408536585365855,-0.14634146341463605,7.0
2020_W06_HOU_at_TEN,2020,6,2020-10-18,HOU,TEN,0,36,42,0,165,83.0,82.0,3681.0,3689.0,0.503030303030303,22.30909090909091,22.35757575757576,-0.04848484848485057,7.0
2020_W07_GB_at_HOU,2020,7,2020-10-25,HOU,GB,1,20,35,0,166,83.0,83.0,3717.0,3731.0,0.5,22.39156626506024,22.47590361445783,-0.08433734939758963,7.0
2020_W09_HOU_at_JAX,2020,9,2020-11-08,HOU,JAX,0,27,25,1,167,83.0,84.0,3737.0,3766.0,0.49700598802395207,22.377245508982035,22.550898203592816,-0.17365269461078015,14.0
2020_W10_HOU_at_CLE,2020,10,2020-11-15,HOU,CLE,0,7,10,0,168,84.0,84.0,3764.0,3791.0,0.5,22.404761904761905,22.56547619047619,-0.1607142857142847,7.0
2020_W11_NE_at_HOU,2020,11,2020-11-22,HOU,NE,1,27,20,1,169,84.0,85.0,3771.0,3801.0,0.4970414201183432,22.31360946745562,22.49112426035503,-0.17751479289940875,7.0
2020_W12_HOU_at_DET,2020,12,2020-11-26,HOU,DET,0,41,25,1,170,85.0,85.0,3798.0,3821.0,0.5,22.341176470588234,22.476470588235294,-0.13529411764706012,4.0
2020_W13_IND_at_HOU,2020,13,2020-12-06,HOU,IND,1,20,26,0,171,86.0,85.0,3839.0,3846.0,0.5029239766081871,22.450292397660817,22.49122807017544,-0.040935672514621047,10.0
2020_W14_HOU_at_CHI,2020,14,2020-12-13,HOU,CHI,0,7,36,0,172,86.0,86.0,3859.0,3872.0,0.5,22.436046511627907,22.511627906976745,-0.07558139534883779,7.0
2020_W15_HOU_at_IND,2020,15,2020-12-20,HOU,IND,0,20,27,0,173,86.0,87.0,3866.0,3908.0,0.49710982658959535,22.346820809248555,22.589595375722542,-0.24277456647398665,7.0
2020_W16_CIN_at_HOU,2020,16,2020-12-27,HOU,CIN,1,31,37,0,174,86.0,88.0,3886.0,3935.0,0.4942528735632184,22.333333333333332,22.614942528735632,-0.2816091954023001,7.0
2020_W17_TEN_at_HOU,2020,17,2021-01-03,HOU,TEN,1,38,41,0,175,86.0,89.0,3917.0,3972.0,0.49142857142857144,22.382857142857144,22.697142857142858,-0.31428571428571317,7.0
2021_W01_JAX_at_HOU,2021,1,2021-09-12,HOU,JAX,1,37,21,1,176,86.0,90.0,3955.0,4013.0,0.48863636363636365,22.47159090909091,22.801136363636363,-0.32954545454545325,252.0
2021_W02_HOU_at_CLE,2021,2,2021-09-19,HOU,CLE,0,21,31,0,177,87.0,90.0,3992.0,4034.0,0.4915254237288136,22.55367231638418,22.7909604519774,-0.23728813559322148,7.0
2021_W03_CAR_at_HOU,2021,3,2021-09-23,HOU,CAR,1,9,24,0,178,87.0,91.0,4013.0,4065.0,0.4887640449438202,22.54494382022472,22.837078651685392,-0.29213483146067176,4.0
2021_W04_HOU_at_BUF,2021,4,2021-10-03,HOU,BUF,0,0,40,0,179,87.0,92.0,4022.0,4089.0,0.4860335195530726,22.46927374301676,22.843575418994412,-0.3743016759776516,10.0
2021_W05_NE_at_HOU,2021,5,2021-10-10,HOU,NE,1,22,25,0,180,87.0,93.0,4022.0,4129.0,0.48333333333333334,22.344444444444445,22.93888888888889,-0.594444444444445,7.0
2021_W06_HOU_at_IND,2021,6,2021-10-17,HOU,IND,0,3,31,0,181,87.0,94.0,4044.0,4154.0,0.48066298342541436,22.34254143646409,22.950276243093924,-0.6077348066298356,7.0
2021_W07_HOU_at_ARI,2021,7,2021-10-24,HOU,ARI,0,5,31,0,182,87.0,95.0,4047.0,4185.0,0.47802197802197804,22.236263736263737,22.994505494505493,-0.7582417582417555,7.0
2021_W08_LA_at_HOU,2021,8,2021-10-31,HOU,LA,1,22,38,0,183,87.0,96.0,4052.0,4216.0,0.47540983606557374,22.14207650273224,23.038251366120218,-0.8961748633879765,7.0
2021_W09_HOU_at_MIA,2021,9,2021-11-07,HOU,MIA,0,9,17,0,184,87.0,97.0,4074.0,4254.0,0.47282608695652173,22.141304347826086,23.119565217391305,-0.9782608695652186,7.0
2021_W11_HOU_at_TEN,2021,11,2021-11-21,HOU,TEN,0,22,13,1,185,87.0,98.0,4083.0,4271.0,0.4702702702702703,22.07027027027027,23.086486486486486,-1.0162162162162147,14.0
2021_W12_NYJ_at_HOU,2021,12,2021-11-28,HOU,NYJ,1,14,21,0,186,88.0,98.0,4105.0,4284.0,0.4731182795698925,22.06989247311828,23.032258064516128,-0.9623655913978482,7.0
2021_W13_IND_at_HOU,2021,13,2021-12-05,HOU,IND,1,0,31,0,187,88.0,99.0,4119.0,4305.0,0.47058823529411764,22.02673796791444,23.02139037433155,-0.9946524064171101,7.0
2021_W14_SEA_at_HOU,2021,14,2021-12-12,HOU,SEA,1,13,33,0,188,88.0,100.0,4119.0,4336.0,0.46808510638297873,21.909574468085108,23.06382978723404,-1.154255319148934,7.0
2021_W15_HOU_at_JAX,2021,15,2021-12-19,HOU,JAX,0,30,16,1,189,88.0,101.0,4132.0,4369.0,0.4656084656084656,21.862433862433864,23.116402116402117,-1.253968253968253,7.0
2021_W16_LAC_at_HOU,2021,16,2021-12-26,HOU,LAC,1,41,29,1,190,89.0,101.0,4162.0,4385.0,0.46842105263157896,21.905263157894737,23.07894736842105,-1.1736842105263143,7.0
2021_W17_HOU_at_SF,2021,17,2022-01-02,HOU,SF,0,7,23,0,191,90.0,101.0,4203.0,4414.0,0.4712041884816754,22.005235602094242,23.10994764397906,-1.1047120418848166,7.0
2021_W18_TEN_at_HOU,2021,18,2022-01-09,HOU,TEN,1,25,28,0,192,90.0,102.0,4210.0,4437.0,0.46875,21.927083333333332,23.109375,-1.1822916666666679,7.0
2022_W01_IND_at_HOU,2022,1,2022-09-11,HOU,IND,1,20,20,0,193,90.0,103.0,4235.0,4465.0,0.46632124352331605,21.94300518134715,23.134715025906736,-1.1917098445595862,245.0
2022_W02_HOU_at_DEN,2022,2,2022-09-18,HOU,DEN,0,9,16,0,194,90.0,104.0,4255.0,4485.0,0.4639175257731959,21.932989690721648,23.11855670103093,-1.1855670103092812,7.0
2022_W03_HOU_at_CHI,2022,3,2022-09-25,HOU,CHI,0,20,23,0,195,90.0,105.0,4264.0,4501.0,0.46153846153846156,21.866666666666667,23.08205128205128,-1.2153846153846146,7.0
2022_W04_LAC_at_HOU,2022,4,2022-10-02,HOU,LAC,1,24,34,0,196,90.0,106.0,4284.0,4524.0,0.45918367346938777,21.857142857142858,23.081632653061224,-1.224489795918366,7.0
2022_W05_HOU_at_JAX,2022,5,2022-10-09,HOU,JAX,0,13,6,1,197,90.0,107.0,4308.0,4558.0,0.45685279187817257,21.868020304568528,23.13705583756345,-1.2690355329949234,7.0
